instance,solver,time,n,len,obj_sm,obj_lr_ub,obj_lr,power
inst_0260,RandomGenerator,0,2,1000,1.33859,1.0626100000000005,0.4067869700000001,5.610455564919503
inst_0365,RandomGenerator,0,3,1000,3.06266,3.48252,1.61886347,5.78801205408908
inst_0843,RandomGenerator,0,1,1000,0.54987,0.48094,0.32559638,5.489884978034459
inst_0370,RandomGenerator,0,2,1000,3.0431,2.70237,0.7750849499999999,5.824505889326451
inst_0091,RandomGenerator,0,2,1000,1.3242,1.49375,0.46545912,5.963118940240633
inst_0239,RandomGenerator,0,4,1000,4.29229,4.8053,1.68866197,6.385765282163545
inst_0713,RandomGenerator,0,3,1000,1.17452,1.57339,0.36767804,5.551136852682007
inst_0786,RandomGenerator,0,2,1000,2.95008,1.82615,1.73384553,6.841993759869884
inst_0180,RandomGenerator,0,3,1000,2.3036800000000004,2.40377,0.9893113,6.00933997331393
inst_0804,RandomGenerator,0,3,1000,3.42932,3.2506000000000004,1.6337701000000002,6.042443891594598
inst_0471,RandomGenerator,0,3,1000,2.37506,2.79076,0.99627516,5.730256863364529
inst_0174,RandomGenerator,0,3,1000,4.32799,3.83081,2.2977531900000003,6.884414608500264
inst_0566,RandomGenerator,0,4,1000,2.2774,2.75746,0.93463373,5.649240514329396
inst_0339,RandomGenerator,0,2,1000,2.80587,2.57367,0.7446976500000001,5.7734973563678285
inst_0589,RandomGenerator,0,2,1000,1.6118899999999998,1.38747,1.12764858,6.209894387435798
inst_0642,RandomGenerator,0,3,1000,2.6749,2.47362,1.66075642,6.356548032632846
inst_0453,RandomGenerator,0,2,1000,0.86552,0.98419,0.80675788,5.799417161870902
inst_0153,RandomGenerator,0,3,1000,3.93854,2.69996,2.33123552,6.832032170738401
inst_0914,RandomGenerator,0,3,1000,2.95056,2.4127400000000003,1.67041108,6.373250547782007
inst_0430,RandomGenerator,0,5,1000,3.47799,4.01684,2.62556652,6.774451501289833
inst_0940,RandomGenerator,0,2,1000,1.21243,1.2714,0.7988834100000002,5.777367610699053
inst_0160,RandomGenerator,0,4,1000,4.1189,3.5325500000000005,2.23897652,6.498652520211032
inst_0692,RandomGenerator,0,5,1000,2.15644,3.3133600000000003,1.88264339,6.345758048574781
inst_0155,RandomGenerator,0,2,1000,1.45712,1.05828,0.57730684,5.789238202961431
inst_0426,RandomGenerator,0,5,1000,3.24474,3.21108,2.60747978,6.620769654113921
inst_0375,RandomGenerator,0,2,1000,1.84944,1.96858,0.29907952,5.639877827346875
inst_0799,RandomGenerator,0,3,1000,0.8930899999999999,1.2473,0.8604483100000001,5.609148522419694
inst_0303,RandomGenerator,0,4,1000,3.39796,3.21172,1.48850127,6.046280569075113
inst_0251,RandomGenerator,0,4,1000,2.21048,2.9256900000000003,1.31690129,5.9814661511545095
inst_0520,RandomGenerator,0,3,1000,2.8891,2.84331,1.70046055,6.205960811036736
inst_0170,RandomGenerator,0,2,1000,2.21596,2.01018,0.7682813700000002,5.731394892761546
inst_0179,RandomGenerator,0,4,1000,1.88261,3.2116299999999995,0.57554592,5.5727147269503545
inst_0181,RandomGenerator,0,2,1000,1.29851,1.66194,0.42908499,5.708340907622142
inst_0551,RandomGenerator,0,3,1000,2.10391,2.21279,0.6501084899999999,5.52168273324179
inst_0205,RandomGenerator,0,3,1000,2.6268,3.3185600000000006,0.9601572000000002,5.740802975991033
inst_0771,RandomGenerator,0,6,1000,4.1654,5.67688,2.66622191,6.390170279352127
inst_0057,RandomGenerator,0,2,1000,2.33577,2.4279900000000003,1.16827441,6.285316333639959
inst_0537,RandomGenerator,0,4,1000,3.34967,3.81093,1.3252839,6.623619431973116
inst_0340,RandomGenerator,0,3,1000,2.9006,2.95275,0.97848668,6.139547009709795
inst_0894,RandomGenerator,0,4,1000,3.24397,3.58084,2.04983254,6.0933065807051605
inst_0122,RandomGenerator,0,3,1000,2.22944,2.60635,0.80599584,5.9741868196337995
inst_0777,RandomGenerator,0,5,1000,3.9367,4.521070000000001,2.41118602,6.1213469084699845
inst_0342,RandomGenerator,0,3,1000,1.99367,2.31776,0.90093772,5.67889973460625
inst_0505,RandomGenerator,0,4,1000,2.96738,3.5241,2.2793353400000003,6.424632628671758
inst_0233,RandomGenerator,0,3,1000,3.16433,3.52856,1.09663973,6.01378411833697
inst_0806,RandomGenerator,0,3,1000,1.02111,1.18084,0.99622945,5.85394038723391
inst_0389,RandomGenerator,0,1,1000,1.17176,0.70367,0.13580831,5.482608163038469
inst_0826,RandomGenerator,0,3,1000,1.5733,2.2803500000000003,0.0286595,5.339057050870355
inst_0697,RandomGenerator,0,4,1000,2.14879,3.4845000000000006,0.75163042,5.844406212792285
inst_0820,RandomGenerator,0,5,1000,2.02609,3.78958,0.90362275,5.978241071104575
inst_0159,RandomGenerator,0,4,1000,3.79945,4.61316,2.39053126,6.586636020077532
inst_0515,RandomGenerator,0,5,1000,4.10851,4.71031,2.27076667,6.117071808490578
inst_0510,RandomGenerator,0,5,1000,2.99533,4.78415,1.44721247,6.382617030839539
inst_0135,RandomGenerator,0,3,1000,3.28343,2.71903,2.3397242,6.498955525639874
inst_0637,RandomGenerator,0,4,1000,3.89143,3.670560000000001,2.00165644,6.580697325920887
inst_0007,RandomGenerator,0,4,1000,2.21517,3.16545,1.28437661,6.331560588275669
inst_0714,RandomGenerator,0,2,1000,0.59501,1.29879,0.3443801099999999,5.528829670518351
inst_0572,RandomGenerator,0,4,1000,1.67743,2.75034,0.8246898300000001,5.604525842116622
inst_0199,RandomGenerator,0,2,1000,3.59698,3.22122,2.04181682,6.508116038406012
inst_0083,RandomGenerator,0,4,1000,3.68525,3.25546,2.12051849,6.414470747144887
inst_0018,RandomGenerator,0,1,1000,1.00292,0.63975,0.335229,5.658475917744826
inst_0507,RandomGenerator,0,2,1000,2.0769,1.80715,0.91298214,5.661450132091317
inst_0598,RandomGenerator,0,1,1000,0.8992,0.7626900000000001,0.28677144,5.567461019993111
inst_0939,RandomGenerator,0,4,1000,2.6355500000000003,3.16677,1.47683857,6.191916850625843
inst_0802,RandomGenerator,0,3,1000,3.2176,3.5106800000000007,1.21636874,5.9103233695804125
inst_0675,RandomGenerator,0,4,1000,3.40471,4.983979999999999,1.3594469799999995,6.045448922557413
inst_0546,RandomGenerator,0,3,1000,2.98928,3.20054,0.8307296599999999,5.687867299763368
inst_0602,RandomGenerator,0,3,1000,1.54682,1.8109,0.97596728,6.125596915163266
inst_0008,RandomGenerator,0,4,1000,2.81009,4.00996,1.7978497100000004,6.411474853667111
inst_0172,RandomGenerator,0,5,1000,4.70198,4.92473,3.24024393,7.058023934731746
inst_0020,RandomGenerator,0,3,1000,4.3265,4.55744,2.79201685,6.563184494674135
inst_0848,RandomGenerator,0,4,1000,2.8686800000000003,3.25763,1.68002086,6.143232084202803
inst_0046,RandomGenerator,0,5,1000,2.78982,3.5169700000000006,1.9149385800000005,6.354213690207285
inst_0455,RandomGenerator,0,5,1000,2.68379,3.643920000000001,2.24204141,6.394495871545729
inst_0033,RandomGenerator,0,2,1000,1.42989,1.46476,0.59874581,5.982456954895347
inst_0082,RandomGenerator,0,5,1000,4.17751,5.81728,2.3718668300000005,6.44850230303514
inst_0576,RandomGenerator,0,2,1000,2.29407,1.97784,0.95082891,5.72854260764729
inst_0810,RandomGenerator,0,2,1000,3.29671,2.73762,1.6441821799999998,6.538992026526856
inst_0963,RandomGenerator,0,3,1000,2.58033,2.85666,0.97463356,5.690013057255408
inst_0077,RandomGenerator,0,3,1000,2.17079,2.90348,0.6599696700000001,5.8153467583078635
inst_0183,RandomGenerator,0,1,1000,0.63171,0.48094,0.45256454,5.506873502694177
inst_0772,RandomGenerator,0,2,1000,1.2188800000000002,1.32544,0.53614048,5.773726741481205
inst_0485,RandomGenerator,0,3,1000,2.74674,2.5799000000000003,1.6779725,6.176100525605948
inst_0458,RandomGenerator,0,4,1000,2.95103,2.902880000000001,2.00963469,6.274383754402054
inst_0522,RandomGenerator,0,4,1000,3.5738000000000003,3.49312,2.13885089,5.874634605392279
inst_0665,RandomGenerator,0,3,1000,2.22956,2.86645,0.6326091799999999,5.789003907334394
inst_0590,RandomGenerator,0,4,1000,2.3156800000000004,2.95033,1.43183983,5.920607375114577
inst_0194,RandomGenerator,0,4,1000,4.46789,4.1722,3.06854357,6.369671062944763
inst_0025,RandomGenerator,0,2,1000,3.0305699999999995,2.0681699999999994,1.18959108,6.237310580559829
inst_0121,RandomGenerator,0,3,1000,1.23814,1.6214,0.44464286,5.696984632088471
inst_0670,RandomGenerator,0,3,1000,1.58294,1.49714,1.07437322,6.031484578071249
inst_0288,RandomGenerator,0,3,1000,4.650270000000001,5.01394,2.00655485,6.635259478942512
inst_0271,RandomGenerator,0,4,1000,1.91388,2.42763,1.2534767100000002,5.8568452119495005
inst_0351,RandomGenerator,0,3,1000,3.1436,3.06109,1.6947495500000005,6.068873252614865
inst_0836,RandomGenerator,0,4,1000,1.59169,3.0965500000000006,0.4491259099999999,5.532458358079799
inst_0292,RandomGenerator,0,3,1000,1.60652,2.13925,0.89955277,6.102045064148964
inst_0317,RandomGenerator,0,3,1000,2.0183,2.92571,0.90218918,6.039976132990382
inst_0835,RandomGenerator,0,3,1000,3.78176,3.63082,2.19688332,7.036909879507666
inst_0296,RandomGenerator,0,3,1000,5.21414,4.29006,3.3274052,7.202721404271613
inst_0349,RandomGenerator,0,4,1000,1.94633,2.7175700000000003,1.5079335300000003,5.922955824348589
inst_0681,RandomGenerator,0,4,1000,2.3388,3.85295,1.56921504,6.35608444255626
inst_0094,RandomGenerator,0,3,1000,5.30537,3.87929,3.4342067000000003,7.181693378226831
inst_0451,RandomGenerator,0,5,1000,3.2745900000000003,4.77965,1.389098,5.870485323789151
inst_0145,RandomGenerator,0,3,1000,2.6245700000000003,2.66153,1.39452056,5.748792735749235
inst_0977,RandomGenerator,0,2,1000,1.30661,1.10064,0.56462193,5.552164669217013
inst_0268,RandomGenerator,0,4,1000,3.5281100000000003,5.13874,1.5550414999999995,5.918008887261041
inst_0919,RandomGenerator,0,2,1000,0.68831,0.8845000000000002,0.5464227500000001,5.532545616901823
inst_0818,RandomGenerator,0,2,1000,1.77048,1.98835,0.53068146,5.843430185732435
inst_0558,RandomGenerator,0,5,1000,3.94015,4.96579,2.58120988,6.728813886198375
inst_0561,RandomGenerator,0,4,1000,2.85566,3.4467000000000003,0.65237648,5.723762815541181
inst_0228,RandomGenerator,0,2,1000,0.59936,0.78434,0.45346072,5.517339162875382
inst_0979,RandomGenerator,0,3,1000,1.4469,1.82003,0.49568744,5.684713085757056
inst_0728,RandomGenerator,0,4,1000,4.8852,4.59478,3.15065803,6.950032314275519
inst_0267,RandomGenerator,0,4,1000,3.9087,3.71555,2.4963410399999995,6.577562986735128
inst_0682,RandomGenerator,0,4,1000,2.73433,3.68979,1.38083529,5.809441059302911
inst_0571,RandomGenerator,0,2,1000,1.463,1.36008,0.93306468,5.940733026477599
inst_0798,RandomGenerator,0,2,1000,2.30598,1.95684,0.6809331000000001,6.033963679220979
inst_0492,RandomGenerator,0,2,1000,1.36235,1.2514500000000002,0.79296003,6.21242212998933
inst_0469,RandomGenerator,0,5,1000,3.54675,4.9021300000000005,2.44899705,6.542649523598165
inst_0493,RandomGenerator,0,6,1000,4.25086,4.746029999999999,3.031043920000001,6.473097555158265
inst_0865,RandomGenerator,0,2,1000,0.49173,0.8551300000000002,0.17371339,5.410991414486645
inst_0747,RandomGenerator,0,3,1000,2.95682,2.58305,1.4633873999999998,5.844228664816694
inst_0846,RandomGenerator,0,3,1000,1.6608600000000002,2.11815,1.2627335700000002,6.156989005379138
inst_0311,RandomGenerator,0,4,1000,3.73508,3.94795,1.99866524,6.219264230393888
inst_0209,RandomGenerator,0,4,1000,2.75091,2.72103,1.7620496999999995,6.2672837722601935
inst_0581,RandomGenerator,0,2,1000,0.8481799999999999,1.13923,0.8265919300000001,5.848576153608198
inst_0998,RandomGenerator,0,5,1000,4.18426,4.34192,2.81026924,6.743357964550851
inst_0477,RandomGenerator,0,4,1000,4.23382,3.58676,2.28664675,6.818351460010324
inst_0229,RandomGenerator,0,1,1000,1.94745,1.39051,0.54925145,5.464713701732969
inst_0142,RandomGenerator,0,4,1000,3.02638,3.70674,1.7314786700000002,6.254405116296224
inst_0792,RandomGenerator,0,4,1000,2.9628400000000004,4.245849999999999,1.6804072600000004,6.025041722514908
inst_0859,RandomGenerator,0,1,1000,2.23016,1.29844,0.95305496,5.5573154403645155
inst_0710,RandomGenerator,0,5,1000,3.97807,4.20704,2.3270120500000004,6.549110458019338
inst_0666,RandomGenerator,0,3,1000,3.21306,3.2306600000000003,1.02269844,5.8260604184052704
inst_0324,RandomGenerator,0,3,1000,0.61788,1.3349400000000002,0.42479894,5.563650492979628
inst_0867,RandomGenerator,0,4,1000,4.92424,5.978759999999999,2.23380032,6.417316695847087
inst_0973,RandomGenerator,0,4,1000,2.42308,2.69418,1.2301326500000005,6.011121587451548
inst_0986,RandomGenerator,0,3,1000,2.23983,2.15509,0.59570749,5.715201035447179
inst_0027,RandomGenerator,0,1,1000,1.91272,1.29844,0.62065432,5.598194047318323
inst_0459,RandomGenerator,0,3,1000,2.97008,2.6310600000000006,1.60619324,6.047117782314157
inst_0888,RandomGenerator,0,2,1000,1.16398,1.46782,0.49571155,5.797606640774664
inst_0374,RandomGenerator,0,5,1000,2.24646,3.0849400000000005,1.7526570300000004,6.428965809846212
inst_0604,RandomGenerator,0,2,1000,2.30501,2.1583100000000006,1.04645309,6.275524653848152
inst_0935,RandomGenerator,0,4,1000,3.3267,3.96041,2.61546148,6.874330136558748
inst_0807,RandomGenerator,0,3,1000,3.04758,3.97302,0.91598707,5.660770900871558
inst_0704,RandomGenerator,0,4,1000,2.75023,2.95328,0.6452454699999999,5.600529135488438
inst_0299,RandomGenerator,0,3,1000,2.87769,2.66354,1.27540964,5.8181150644329485
inst_0488,RandomGenerator,0,3,1000,2.2221100000000003,3.94695,0.64924981,5.8466345048080495
inst_0884,RandomGenerator,0,3,1000,3.0789700000000004,2.47357,1.56582298,6.020292639719888
inst_0489,RandomGenerator,0,2,1000,2.0570699999999995,2.07828,0.82448288,5.672389556511784
inst_0676,RandomGenerator,0,4,1000,4.62262,4.093119999999999,2.81593158,6.581839779399518
inst_0481,RandomGenerator,0,4,1000,5.21554,4.90029,3.51039987,7.779238483193094
inst_0301,RandomGenerator,0,4,1000,3.85124,3.49005,2.42264802,6.5097645933202015
inst_0073,RandomGenerator,0,3,1000,3.74642,3.3983200000000005,2.06628172,6.547366496237886
inst_0108,RandomGenerator,0,4,1000,3.83089,5.364750000000001,0.8954045000000004,5.881245805835391
inst_0870,RandomGenerator,0,2,1000,2.60375,1.77562,1.35617097,5.697103073496773
inst_0901,RandomGenerator,0,3,1000,2.53112,3.38194,0.47659666,5.593621342780712
inst_0506,RandomGenerator,0,3,1000,3.44549,3.51832,1.6215482699999997,6.018102520953515
inst_0386,RandomGenerator,0,3,1000,1.16552,1.38879,0.34987169,5.55044650016406
inst_0648,RandomGenerator,0,2,1000,2.61205,2.05593,1.1768950500000002,5.831260412965855
inst_0358,RandomGenerator,0,4,1000,2.13454,2.7818400000000003,1.11866074,6.026606742151489
inst_0225,RandomGenerator,0,4,1000,2.5502200000000004,2.96835,1.19577716,6.0849058962261555
inst_0643,RandomGenerator,0,1,1000,2.24728,1.79515,0.5241838,5.458098092547965
inst_0564,RandomGenerator,0,3,1000,3.03684,4.140320000000001,0.95687326,6.299910286482395
inst_0450,RandomGenerator,0,2,1000,0.66614,0.73426,0.56798653,5.536402866701642
inst_0781,RandomGenerator,0,2,1000,2.08298,2.1764,0.4454708,5.508149063484798
inst_0822,RandomGenerator,0,3,1000,2.70467,2.82079,1.6179021499999997,6.319861657044241
inst_0503,RandomGenerator,0,1,1000,0.41102,0.40742,0.17396834,5.436394107465728
inst_0162,RandomGenerator,0,3,1000,1.13565,1.9082300000000003,0.23276008,5.554512346836305
inst_0003,RandomGenerator,0,4,1000,3.2327600000000003,3.50449,1.66745839,6.516708910215418
inst_0984,RandomGenerator,0,4,1000,4.58776,3.913110000000001,3.256695020000001,6.822978046975567
inst_0005,RandomGenerator,0,2,1000,2.60395,2.1014,0.5320400999999999,5.6767691846706025
inst_0501,RandomGenerator,0,5,1000,3.59496,4.26206,2.17083336,6.793111317696888
inst_0559,RandomGenerator,0,1,1000,1.4386100000000002,0.70207,0.6536271699999999,6.1360915638834745
inst_0093,RandomGenerator,0,3,1000,3.722,3.00903,1.82971813,6.363203901660695
inst_0841,RandomGenerator,0,3,1000,2.92811,2.13689,1.68901118,6.412159569532449
inst_0960,RandomGenerator,0,2,1000,2.3882200000000005,1.87002,1.0913159,5.914772646106419
inst_0407,RandomGenerator,0,3,1000,1.70645,1.86032,1.06884265,6.111625996663146
inst_0716,RandomGenerator,0,3,1000,3.4466,2.82538,1.51489103,6.191026532970789
inst_0726,RandomGenerator,0,4,1000,5.274940000000001,6.26402,2.817124,6.608397889579931
inst_0356,RandomGenerator,0,1,1000,0.64024,0.7900799999999999,0.4993305599999999,5.531526553178459
inst_0320,RandomGenerator,0,2,1000,1.34224,1.05122,0.4118172599999999,5.866481481482172
inst_0661,RandomGenerator,0,5,1000,3.16296,4.230569999999999,2.20172195,6.594293942735147
inst_0218,RandomGenerator,0,3,1000,3.87357,5.02412,0.63836996,5.6883952123439165
inst_0853,RandomGenerator,0,6,1000,3.71354,5.89471,2.23092154,6.305429873143244
inst_0748,RandomGenerator,0,3,1000,2.36935,2.37434,1.12190089,5.853651045238353
inst_0144,RandomGenerator,0,4,1000,2.52103,3.1359000000000004,1.21327908,5.962184993304645
inst_0312,RandomGenerator,0,4,1000,2.79962,3.17957,1.69296336,6.523989114361739
inst_0508,RandomGenerator,0,4,1000,1.37898,1.72589,0.7124470199999999,5.753754109827857
inst_0013,RandomGenerator,0,2,1000,2.4885,2.43747,0.11789316,5.394343510824661
inst_0628,RandomGenerator,0,4,1000,4.37395,5.49122,2.53145138,6.387141289816059
inst_0830,RandomGenerator,0,3,1000,3.4276,3.84765,1.50854498,6.027422504568465
inst_0920,RandomGenerator,0,5,1000,4.51309,4.92872,2.62523341,6.899948889269211
inst_0658,RandomGenerator,0,1,1000,0.942,0.56416,0.0496460799999999,5.442781809466454
inst_0498,RandomGenerator,0,1,1000,1.2165,0.58873,0.48629098,5.9653843351637725
inst_0114,RandomGenerator,0,2,1000,2.1158,1.99527,0.9894926,6.065817834368771
inst_0989,RandomGenerator,0,5,1000,4.28264,5.72573,2.6422013700000004,6.331981238575453
inst_0968,RandomGenerator,0,3,1000,1.77618,2.94952,0.59777373,5.834739002655486
inst_0200,RandomGenerator,0,5,1000,4.65167,5.269080000000001,2.68960133,6.6416301923437935
inst_0490,RandomGenerator,0,5,1000,4.8195,4.78456,3.15475049,6.582996752467928
inst_0883,RandomGenerator,0,4,1000,1.7503,2.21173,1.0282310700000004,5.796454440483521
inst_0165,RandomGenerator,0,3,1000,1.36843,1.56426,0.39218841,5.627981910059277
inst_0104,RandomGenerator,0,4,1000,3.91157,4.814970000000001,2.6006470000000004,6.899157614060893
inst_0270,RandomGenerator,0,4,1000,3.22468,3.85863,1.3165627600000005,6.103496145848391
inst_0742,RandomGenerator,0,3,1000,1.65553,1.7033900000000002,1.16822702,6.040579821950441
inst_0951,RandomGenerator,0,2,1000,2.62812,1.62415,1.43283492,5.937027564772034
inst_0432,RandomGenerator,0,3,1000,2.9599300000000004,3.7096,1.5672055299999998,6.1106208265033715
inst_0019,RandomGenerator,0,4,1000,2.71708,3.5430600000000005,1.4985599700000003,6.283287768104002
inst_0075,RandomGenerator,0,1,1000,0.3898999999999999,0.34915,0.19028675,5.3847148325349385
inst_0511,RandomGenerator,0,2,1000,1.17049,1.1478,0.7284657299999999,5.860304550982673
inst_0096,RandomGenerator,0,2,1000,3.3667200000000004,2.45973,1.47628368,6.188318513524603
inst_0967,RandomGenerator,0,1,1000,1.5716,0.8666200000000001,0.50177298,5.912270773024407
inst_0084,RandomGenerator,0,3,1000,4.00777,4.20784,1.82646073,6.23720983056414
inst_0441,RandomGenerator,0,2,1000,1.61503,1.4528,1.0102912,5.9500573691390315
inst_0630,RandomGenerator,0,3,1000,4.564850000000001,4.79487,2.6005792,7.2509824131703855
inst_0863,RandomGenerator,0,1,1000,0.51018,0.5032500000000001,0.2747745,5.3999490014927956
inst_0420,RandomGenerator,0,2,1000,1.06023,1.021,0.4269947500000001,5.7461600598826825
inst_0206,RandomGenerator,0,3,1000,1.7178699999999998,2.3735600000000003,0.68558308,5.818061165339224
inst_0387,RandomGenerator,0,2,1000,1.97732,1.83528,0.43139822,5.550244834331877
inst_0768,RandomGenerator,0,2,1000,0.5844400000000001,0.88836,0.38099922,5.500643563154853
inst_0851,RandomGenerator,0,3,1000,2.74281,2.60757,1.5816976500000004,6.321193153958919
inst_0688,RandomGenerator,0,2,1000,1.43582,1.18301,0.46929889,5.593444697038617
inst_0393,RandomGenerator,0,5,1000,4.20059,5.52215,2.49656603,6.9154255151952
inst_0428,RandomGenerator,0,3,1000,2.5548,3.31089,1.3234293800000003,5.782775387903355
inst_0938,RandomGenerator,0,2,1000,1.34343,1.1372600000000002,0.4338913399999999,5.873733165572187
inst_0431,RandomGenerator,0,1,1000,1.6888,0.8666200000000001,0.7556926400000001,6.195315440931437
inst_0660,RandomGenerator,0,4,1000,4.7917700000000005,5.16485,3.1613513,6.7821985680604975
inst_0619,RandomGenerator,0,5,1000,5.53136,5.98006,4.5077197,6.877738849067351
inst_0435,RandomGenerator,0,2,1000,1.6423299999999998,1.5830500000000003,0.6951270500000001,5.610837521787783
inst_0934,RandomGenerator,0,3,1000,4.89426,4.5105900000000005,1.9040737,6.069785702117451
inst_0031,RandomGenerator,0,4,1000,1.29643,2.37562,0.71763301,5.778670316187857
inst_0600,RandomGenerator,0,3,1000,4.01515,3.94063,2.04435902,6.580559677573867
inst_0980,RandomGenerator,0,2,1000,0.70013,1.01196,0.53852919,5.539381091021015
inst_0465,RandomGenerator,0,4,1000,2.97973,3.06182,1.53373912,5.747926939110837
inst_0047,RandomGenerator,0,2,1000,3.82566,2.5407,1.87087756,6.113194474203182
inst_0500,RandomGenerator,0,4,1000,3.88479,3.23706,1.9070463,6.140313281944164
inst_0540,RandomGenerator,0,5,1000,4.85615,5.05745,3.60674709,7.184595902820395
inst_0502,RandomGenerator,0,2,1000,1.74792,2.94918,0.28459587,5.444516589415801
inst_0363,RandomGenerator,0,3,1000,2.03315,3.0317,0.5670019700000001,0.0
inst_0244,RandomGenerator,0,2,1000,4.1006800000000005,2.6302600000000003,2.0685909400000004,6.243580347970097
inst_0212,RandomGenerator,0,3,1000,1.80204,2.0862100000000003,0.8708883300000001,5.698566045823311
inst_0226,RandomGenerator,0,3,1000,3.35528,4.2900100000000005,1.32055153,6.0712326536208225
inst_0009,RandomGenerator,0,3,1000,1.73125,2.2075500000000003,0.9021142500000002,5.813645990044975
inst_0902,RandomGenerator,0,5,1000,4.20378,5.96717,1.1629471800000002,5.85469111719462
inst_0752,RandomGenerator,0,5,1000,2.88713,4.48893,1.72603076,6.36600843139074
inst_0421,RandomGenerator,0,3,1000,2.63511,2.1653200000000004,1.4469946900000004,6.000872145040798
inst_0343,RandomGenerator,0,3,1000,5.11973,5.56611,2.30173358,6.74323073362601
inst_0605,RandomGenerator,0,3,1000,2.55882,2.53184,1.11170476,5.93452478394584
inst_0140,RandomGenerator,0,1,1000,1.1237,0.63975,0.5693775000000001,5.851924021991384
inst_0592,RandomGenerator,0,4,1000,4.74565,4.5490200000000005,3.3386951,6.776128336866418
inst_0767,RandomGenerator,0,3,1000,0.79405,1.17924,0.7573818,5.6497163034715046
inst_0562,RandomGenerator,0,5,1000,2.4083900000000003,3.834680000000001,1.6890170300000005,6.370159899519129
inst_0857,RandomGenerator,0,5,1000,2.86493,4.9362,1.95098795,6.3426912566788065
inst_0065,RandomGenerator,0,4,1000,4.02036,4.469610000000001,1.8879172,5.794720873244685
inst_0635,RandomGenerator,0,3,1000,1.40162,1.62385,0.8349773,5.804092749633574
inst_0163,RandomGenerator,0,5,1000,3.0954500000000005,4.67372,1.6981089700000005,6.305180148001401
inst_0582,RandomGenerator,0,3,1000,3.4953900000000004,2.92422,2.02156641,6.195761683726887
inst_0936,RandomGenerator,0,3,1000,3.5238599999999995,3.67139,1.36776052,6.297190986756467
inst_0474,RandomGenerator,0,3,1000,2.07656,2.9203,1.28849876,6.606571534492209
inst_0956,RandomGenerator,0,3,1000,3.7375,3.1498,2.60311035,7.011273194154712
inst_0970,RandomGenerator,0,3,1000,2.79602,2.55423,1.56028494,6.262604762161653
inst_0947,RandomGenerator,0,4,1000,2.07853,3.03426,0.47586337,5.489580543204951
inst_0041,RandomGenerator,0,3,1000,2.9852200000000004,3.27235,1.44576374,5.972681680184814
inst_0234,RandomGenerator,0,1,1000,0.37937,0.50871,0.04527519,5.364277364864536
inst_0494,RandomGenerator,0,3,1000,1.34245,1.56257,0.6874556300000001,5.960234153717138
inst_0763,RandomGenerator,0,3,1000,2.8574200000000003,2.76309,1.6994187899999995,6.777684602111335
inst_0402,RandomGenerator,0,4,1000,4.56946,4.55675,2.90780727,6.546872226523688
inst_0158,RandomGenerator,0,3,1000,2.8328900000000004,2.7481,1.58434204,5.7573933959915395
inst_0519,RandomGenerator,0,1,1000,1.11512,0.70367,0.01125872,5.3468284991351025
inst_0837,RandomGenerator,0,2,1000,1.42692,0.94654,0.91801261,5.978364131169639
inst_0923,RandomGenerator,0,3,1000,0.90727,1.2473,0.8854225200000001,5.874144955052634
inst_0909,RandomGenerator,0,2,1000,1.27003,0.95087,0.5680154199999999,5.935333333336058
inst_0058,RandomGenerator,0,4,1000,1.00877,1.5844,1.0271169400000002,5.927159909022746
inst_0164,RandomGenerator,0,3,1000,3.67806,4.01136,1.5939140399999998,6.179542737834893
inst_0922,RandomGenerator,0,2,1000,1.22652,1.1072300000000002,0.3326827600000001,5.4798869744961065
inst_0585,RandomGenerator,0,2,1000,3.71084,2.7128,1.5168383199999995,6.141494486252025
inst_0538,RandomGenerator,0,4,1000,2.82129,3.38173,1.63446884,5.923316298599772
inst_0794,RandomGenerator,0,4,1000,2.65915,3.60843,1.0987074600000002,5.705287751889249
inst_0148,RandomGenerator,0,3,1000,2.94754,2.56464,1.59030379,6.310003967969436
inst_0309,RandomGenerator,0,2,1000,1.29398,0.94494,0.5665828799999999,5.853248262969571
inst_0087,RandomGenerator,0,5,1000,3.10296,5.1338,1.1654637600000002,5.995136433780364
inst_0641,RandomGenerator,0,1,1000,0.35568,0.35894,0.14931904,5.4286935741768465
inst_0220,RandomGenerator,0,1,1000,0.54024,0.40742,0.3764560799999999,5.495834726817303
inst_0525,RandomGenerator,0,1,1000,0.3962,0.50871,0.0712193999999999,5.340368740366837
inst_0037,RandomGenerator,0,2,1000,2.26582,2.6894,0.8677984,5.57478708712636
inst_0673,RandomGenerator,0,5,1000,3.43901,3.68797,2.0174185,6.5912218030862295
inst_0717,RandomGenerator,0,4,1000,2.38998,2.78681,1.15690094,5.912036850135799
inst_0587,RandomGenerator,0,2,1000,2.87381,2.53914,1.44046344,5.970955252835481
inst_0516,RandomGenerator,0,4,1000,4.13591,4.152240000000001,2.46715401,6.45111866271376
inst_0103,RandomGenerator,0,2,1000,2.33155,1.7822800000000003,0.78780835,5.792290945245874
inst_0534,RandomGenerator,0,3,1000,3.23965,2.83646,1.31230401,6.101232089099457
inst_0632,RandomGenerator,0,4,1000,3.99099,3.83379,2.40129453,6.926147342347529
inst_0208,RandomGenerator,0,3,1000,2.8079300000000003,2.3543000000000003,1.26694519,6.120152342203916
inst_0568,RandomGenerator,0,2,1000,1.3783899999999998,1.18701,0.62943724,5.524858524005657
